Country,Year,BN.CAB.XOKA.GD.ZS,BX.KLT.DINV.WD.GD.ZS,CM.MKT.LCAP.GD.ZS,FM.LBL.BMNY.GD.ZS,FM.LBL.BMNY.ZG,FP.CPI.TOTL,FP.CPI.TOTL.ZG,FS.AST.DOMS.GD.ZS,FS.AST.PRVT.GD.ZS,GC.DOD.TOTL.GD.ZS,NE.CON.GOVT.KD.ZG,NE.CON.GOVT.ZS,NE.CON.TOTL.KD.ZG,NE.CON.TOTL.ZS,NE.EXP.GNFS.KD.ZG,NE.EXP.GNFS.ZS,NE.GDI.TOTL.KD.ZG,NE.GDI.TOTL.ZS,NE.IMP.GNFS.KD.ZG,NE.IMP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.PP.CD,NY.GNS.ICTR.ZS,PX.REX.REER,SI.POV.NAGP,SL.UEM.TOTL.ZS
ABW,2009,6.87010954616587,-0.42477084730605796,,70.7243460764588,5.749623934481031,97.9645522714163,-2.13630037272305,53.214375139727295,57.12123854236529,,,25.374469036440896,,82.20433713391459,,63.7826961770624,,30.292868321037304,,76.27990163201429,-10.5197476066345,24630.4537141023,-10.6052986832907,34693.0867452693,10.8964900514196,,,
ABW,2010,-19.247487730778197,7.8125730310820405,,73.72283243748541,-0.281333965544492,100.0,2.07773902027782,59.385580743164304,60.352629118953,,,27.1558775414817,,87.6139284879645,,61.0422996027109,,28.9319934564151,,77.5648516008413,-3.68502958088573,23512.602595639702,-3.8877600461179,33732.847449978995,3.5498948352418798,,,
ABW,2011,-10.219106047326902,19.145486415425104,,69.20683610867661,0.126798960248526,104.31633194082701,4.31633194082721,56.7878177037686,58.1948948290973,,,25.9859772129711,,87.467134092901,,67.8133216476775,,28.505696757230503,,83.7861524978089,3.44605475040258,24985.9932813737,3.0638823708786203,35492.6184873268,-1.69807186678352,,,
ABW,2012,3.58386599074278,-12.415693189332199,,75.3625743883624,8.25049072373837,104.971363315912,0.627927921638161,62.90797884064361,60.5514216442583,,,28.102270222614102,,90.54441260744991,,65.24134890897069,,26.647564469914,,82.4333259863346,-1.3698630136986298,24713.6980451285,-1.8641677173936297,35498.9820892515,1.8889133788847199,,,
ABW,2013,-12.830996753949401,8.76876836182646,,71.239991343865,-3.7201684604585896,102.48116620929501,-2.37226328015073,64.13090240207751,62.51620861285439,,,27.7212724518502,,89.9588833585804,,68.5782298203852,,23.999134386496397,,82.53624756546199,4.19823232323233,25025.0995629083,3.59319794754416,37419.8928171808,1.3661428262280901,,,
ABW,2014,-5.11369584651066,9.45828357579591,,73.2932742989669,5.598420413122719,102.91326551420799,0.42163777101224603,66.1940122285473,63.449061775247706,,,25.785367910605103,,86.9702719797596,,69.8503057136833,,22.9179843980603,,79.7596457938014,0.848227809754619,25533.569780398397,0.25056693031468996,38223.3722610247,6.481444781783679,,,
ABW,2015,4.11239688667498,-1.06909055624741,,78.972602739726,9.452578891349999,103.40217207646499,0.47506661052392996,65.7063511830635,62.33426733084271,,,26.6500622665006,,84.53715234537151,,69.6139476961395,,21.481942714819397,,75.63304275633041,-0.450585761489947,25796.380250638198,-0.9915477790404169,38249.0548684635,8.260109319219591,,,
ABW,2016,5.32955825242718,0.7926992823976371,,87.93583790628959,9.500906725538119,102.48524467905399,-0.8867583523621351,69.8105107640355,64.5010130856902,,,26.762346981848896,,82.77754326720141,,69.8395947657239,,22.0135078092022,,74.6306458421275,-0.21122510561255603,25239.6004109932,-0.7164871342657622,38390.2716490175,9.798360194174759,,,
ABW,2017,,6.01572196938504,,87.7099710384774,1.7641129032258098,101.99196832776899,-0.48131450808278203,73.0696731485312,65.5533926354986,,,27.7203144393877,,82.95407529995859,,70.8109226313612,,21.4729002896152,,75.23789822093501,1.3305110371938402,25630.266492206898,0.8554311019929771,39454.6298306781,,,,
ABW,2018,,,,,3.23120828321423,105.64368293109001,3.5803942831909,,,,,,,,,,,,,,,,,,,,,
AFG,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65300011634827
AFG,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62100005149841
AFG,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6029999256133998
AFG,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53600001335144
AFG,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.60599994659424
AFG,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51699995994568
AFG,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42600011825562
AFG,2002,,1.23299182308329,,,,,,,,,,8.51656139592377,,132.122532141816,,32.7798412726062,,12.5572857809519,,70.3293615651536,,179.42649446762402,,839.485886051471,,,,3.54999995231628
AFG,2003,,1.2800174574678602,,,,,,,,,,9.92597697700088,,147.51857600376601,,44.368948130549605,,12.7588962980393,,71.9935934893108,8.83227780370231,190.684008786064,3.8683619034781898,888.153370005426,,,,3.4189999103546103
AFG,2004,,3.57581862928125,,,,63.523394809315704,,,,,,10.6892960297978,,139.652624108861,,30.921587375296802,,19.0053396706726,,60.663923293662904,1.4141179802191601,211.381969507195,-2.87518352770836,885.840818972452,,,,3.08699989318848
AFG,2005,,4.3645335437657895,,,,71.5821433759539,12.6862687216715,,,,,10.670319248715499,,133.764176088788,,28.448347745716,,23.1937584422833,,70.7746463367921,11.2297148388595,242.03137917335098,7.20793301758569,979.2739786118041,,,,2.94199991226196
AFG,2006,,3.41400388707376,,23.3438645266527,,76.4387030058668,6.78459655001657,-4.883131956825809,4.84285686566253,,,11.592065777853,,129.576804271896,,25.3178084241677,,26.4079729673325,,74.5044012766033,5.35740324754602,263.733734678911,2.25335741303414,1031.64313483554,,,,2.82500004768372
